dchandra|1|12.98|.13|59596|28
dchandra|1|20.56|.21|59596|46
dclement|1|6.64|.07|59596|1
dclement|1|6.3|.06|59596|6
dclement|1|4.46|.04|59596|7
dclement|1|40.39|.4|59596|8
dclement|1|12.98|.13|59596|28
dclement|1|20.56|.21|59596|46
dcp|1|6.64|.07|59596|1
dcp|1|6.3|.06|59596|6
dcp|1|4.46|.04|59596|7
dcp|1|40.39|.4|59596|8
dcp|1|12.98|.13|59596|28
dcp|1|20.56|.21|59596|46
dcs|1|6.64|.07|59596|1
dcs|1|6.3|.06|59596|6
dawnl|30|12.98|3.89|2320|28
dawnl|30|6.3|1.89|2320|6
dawnl|30|4.46|1.34|2320|7
dawnl|30|20.56|6.17|2320|46
bme|2|6.64|.13|16475|1
bme|1.25|6.64|.08|16448|1
bme|.75|6.64|.05|16461|1
bme|.75|6.64|.05|16468|1
bme|.25|6.64|.02|16469|1
bme|2|6.3|.13|16475|6
bme|1.25|6.3|.08|16448|6
bme|.75|6.3|.05|16461|6
bme|.75|6.3|.05|16468|6
bme|.25|6.3|.01|16469|6
bme|2|4.46|.09|16475|7
bme|1.25|4.46|.06|16448|7
bme|.75|4.46|.03|16461|7
bme|.75|4.46|.03|16468|7
bme|.25|4.46|.01|16469|7
bme|2|40.39|.81|16475|8
bme|1.25|40.39|.5|16448|8
bme|.75|40.39|.3|16461|8
bme|.75|40.39|.3|16468|8
bme|.25|40.39|.11|16469|8
bme|2|12.98|.26|16475|28
bme|1.25|12.98|.16|16448|28
bme|.75|12.98|.1|16461|28
bme|.75|12.98|.1|16468|28
bme|.25|12.98|.03|16469|28
bme|2|20.56|.41|16475|46
bme|1.25|20.56|.26|16448|46
bme|.75|20.56|.15|16461|46
bme|.75|20.56|.15|16468|46
bme|.25|20.56|.06|16469|46
dm8v|100|40.39|40.39|3707|8
dm8v|100|6.64|6.64|3707|1
dm8v|100|12.98|12.98|3707|28
chc|25|40.39|10.1|65096|8
chc|75|12.98|9.74|72207|28
chc|25|12.98|3.24|65096|28
chc|75|20.56|15.42|72207|46
chc|25|20.56|5.14|65096|46
karen|100|6.3|6.3|45820|6
karen|100|4.46|4.46|45820|7
karen|100|40.39|40.39|45820|8
karen|100|12.98|12.98|45820|28
karen|100|20.56|20.56|45820|46
loua|1|6.64|.07|16460|1
loua|1|6.3|.06|16460|6
loua|1|4.46|.04|16460|7
loua|1|40.39|.4|16460|8
loua|1|12.98|.13|16460|28
loua|1|20.56|.21|16460|46
amurphy|30|6.64|1.99|16460|1
aschiffm|100|6.64|6.64|73803|1
bmccrory|100|6.64|6.64|76628|1
dianek|100|6.64|6.64|53359|1
kazui|100|6.64|6.64|2215|1
steggles|100|6.64|6.64|73803|1
jjohns|100|6.64|6.64|78662|1
sarahtbw|100|6.64|6.64|72289|1
strengs|3.5|6.64|.23|76194|1
vbedford|100|6.64|6.64|57287|1
crothwel|30|6.64|1.99|2572|1
indirat|100|6.64|6.64|19264|1
kdevale|3.5|6.64|.23|53790|1
rsbaker|100|6.64|6.64|79502|1
kdevale|3.5|6.3|.22|53790|6
kdevale|3.5|4.46|.16|53790|7
kdevale|3.5|40.39|1.41|53790|8
rsbaker|100|6.3|6.3|79502|6
rsbaker|100|4.46|4.46|79502|7
rsbaker|100|40.39|40.39|79502|8
rsbaker|100|12.98|12.98|79502|28
rsbaker|100|20.56|20.56|79502|46
kdevale|3.5|12.98|.45|53790|28
epk|1|40.39|.4|2214|8
epk|1|6.64|.07|2214|1
epk|1|12.98|.13|2214|28
epk|1|6.3|.06|2214|6
epk|1|4.46|.04|2214|7
epk|1|20.56|.21|2214|46
jesseb|1|6.64|.07|3289|1
jfm|5|6.64|.33|3826|1
jorgen|5|6.64|.33|6788|1
bcg|100|6.64|6.64|62876|1
bcg|100|6.3|6.3|62876|6
bcg|100|4.46|4.46|62876|7
bcg|100|40.39|40.39|62876|8
bcg|100|12.98|12.98|62876|28
bcg|100|20.56|20.56|62876|46
kdevale|3.5|20.56|.72|53790|46
chc|75|40.39|30.29|72207|8
abradfor|30|6.64|1.99|62476|1
kckim|30|6.64|1.99|80288|1
mrichey|100|6.64|6.64|75843|1
ed0u|100|6.64|6.64|16460|1
kling|3.5|6.64|.23|57420|1
kling|3.5|6.3|.22|57420|6
kling|3.5|4.46|.16|57420|7
rabello|1|6.64|.07|59596|1
rabello|1|6.3|.06|59596|6
rabello|1|4.46|.04|59596|7
rabello|1|40.39|.4|59596|8
rabello|1|12.98|.13|59596|28
rabello|1|20.56|.21|59596|46
dcuellar|30|6.64|1.99|62476|1
dcuellar|30|6.3|1.89|62476|6
dcuellar|30|4.46|1.34|62476|7
dcuellar|30|40.39|12.12|62476|8
dcuellar|30|12.98|3.89|62476|28
dcuellar|30|20.56|6.17|62476|46
kling|3.5|40.39|1.41|57420|8
kling|3.5|12.98|.45|57420|28
kling|3.5|20.56|.72|57420|46
yaoyaoz|30|6.3|1.89|46543|6
yaoyaoz|30|4.46|1.34|46543|7
yaoyaoz|30|40.39|12.12|46543|8
yaoyaoz|30|12.98|3.89|46543|28
yaoyaoz|30|20.56|6.17|46543|46
jlmr|100|6.3|6.3|48142|6
knw|3.5|6.64|.23|59341|1
knw|3.5|6.3|.22|59341|6
knw|3.5|4.46|.16|59341|7
jlmr|100|4.46|4.46|48142|7
jlmr|100|40.39|40.39|48142|8
jlmr|100|12.98|12.98|48142|28
jlmr|100|20.56|20.56|48142|46
knw|3.5|40.39|1.41|59341|8
knw|3.5|12.98|.45|59341|28
knw|3.5|20.56|.72|59341|46
kosy|3.5|6.64|.23|3825|1
eugenec|26.54|40.39|10.72|3884|8
eugenec|26.54|6.64|1.76|3884|1
eugenec|26.54|12.98|3.44|3884|28
eugenec|26.54|6.3|1.67|3884|6
eugenec|26.54|4.46|1.18|3884|7
eugenec|26.54|20.56|5.46|3884|46
erikperk|3.5|6.64|.23|61407|1
erikperk|3.5|6.3|.22|61407|6
kosy|3.5|6.3|.22|3825|6
erikperk|3.5|4.46|.16|61407|7
erikperk|3.5|40.39|1.41|61407|8
erikperk|3.5|12.98|.45|61407|28
erikperk|3.5|20.56|.72|61407|46
kosy|3.5|4.46|.16|3825|7
kosy|3.5|40.39|1.41|3825|8
kosy|3.5|12.98|.45|3825|28
kosy|3.5|20.56|.72|3825|46
hennings|100|6.64|6.64|61407|1
hennings|100|6.3|6.3|61407|6
hennings|100|4.46|4.46|61407|7
hennings|100|40.39|40.39|61407|8
hennings|100|12.98|12.98|61407|28
hennings|100|20.56|20.56|61407|46
jnedel|100|6.64|6.64|61407|1
jnedel|100|6.3|6.3|61407|6
jnedel|100|4.46|4.46|61407|7
jnedel|100|40.39|40.39|61407|8
jnedel|100|12.98|12.98|61407|28
jnedel|100|20.56|20.56|61407|46
jnolazco|3.5|6.64|.23|61407|1
jnolazco|3.5|6.3|.22|61407|6
jnolazco|3.5|4.46|.16|61407|7
wmilholl|11.67|6.64|.77|55330|1
wmilholl|11.67|6.3|.74|55330|6
wmilholl|11.67|4.46|.52|55330|7
wmilholl|11.67|40.39|4.71|55330|8
wmilholl|11.67|12.98|1.51|55330|28
gpark|50|6.64|3.32|16450|1
gpark|30|6.64|1.99|16475|1
gpark|15|6.64|1|16448|1
gpark|5|6.64|.33|16460|1
lcp|3.5|6.64|.23|61407|1
lcp|3.5|6.3|.22|61407|6
lcp|3.5|4.46|.16|61407|7
lcp|3.5|40.39|1.41|61407|8
lcp|3.5|12.98|.45|61407|28
lcp|3.5|20.56|.72|61407|46
lowerre|5|6.64|.33|1986|1
lowerre|5|6.3|.32|1986|6
lowerre|5|4.46|.22|1986|7
lowerre|5|40.39|2.02|1986|8
lowerre|5|12.98|.65|1986|28
lowerre|5|20.56|1.03|1986|46
gpark|50|6.3|3.15|16450|6
gpark|30|6.3|1.89|16475|6
gpark|15|6.3|.95|16448|6
gpark|5|6.3|.31|16460|6
gpark|50|4.46|2.23|16450|7
gpark|30|4.46|1.34|16475|7
gpark|15|4.46|.67|16448|7
gpark|5|4.46|.22|16460|7
gpark|50|40.39|20.2|16450|8
gpark|30|40.39|12.12|16475|8
gpark|15|40.39|6.06|16448|8
gpark|5|40.39|2.01|16460|8
gpark|50|12.98|6.49|16450|28
gpark|30|12.98|3.89|16475|28
gpark|15|12.98|1.95|16448|28
gpark|5|12.98|.65|16460|28
gpark|50|20.56|10.28|16450|46
gpark|30|20.56|6.17|16475|46
gpark|15|20.56|3.08|16448|46
gpark|5|20.56|1.03|16460|46
jclopez|100|40.39|40.39|3269|8
jclopez|100|6.64|6.64|3269|1
szem|25|20.56|5.14|3111|46
jclopez|100|12.98|12.98|3269|28
jclopez|100|6.3|6.3|3269|6
jclopez|100|4.46|4.46|3269|7
jclopez|100|20.56|20.56|3269|46
gpyrzak|30|6.64|1.99|3966|1
kroening|100|6.3|6.3|48136|6
kroening|100|4.46|4.46|48136|7
kroening|100|40.39|40.39|48136|8
kroening|100|12.98|12.98|48136|28
tokura|3.5|20.56|.72|2215|46
meredyth|60|6.64|3.98|74179|1
meredyth|60|6.3|3.78|74179|6
meredyth|60|4.46|2.68|74179|7
meredyth|60|40.39|24.23|74179|8
meredyth|60|12.98|7.79|74179|28
meredyth|60|20.56|12.34|74179|46
kroening|100|20.56|20.56|48136|46
kroening|100|6.64|6.64|48136|1
preethi|30|6.64|1.99|48945|1
mmonroe|3.5|6.64|.23|75015|1
mmonroe|3.5|6.3|.22|75015|6
mmonroe|3.5|4.46|.16|75015|7
apowers|100|6.64|6.64|51270|1
apowers|100|6.3|6.3|51270|6
apowers|100|4.46|4.46|51270|7
apowers|100|40.39|40.39|51270|8
jhorn|50|6.3|3.15|6741|6
jhorn|50|4.46|2.23|6741|7
jhorn|50|20.56|10.28|6741|46
jhuangfu|100|40.39|40.39|2261|8
jhuangfu|100|6.64|6.64|2261|1
jhuangfu|100|12.98|12.98|2261|28
jhuangfu|100|6.3|6.3|2261|6
jhuangfu|100|4.46|4.46|2261|7
jhuangfu|100|20.56|20.56|2261|46
bkarp|100|6.64|6.64|3826|1
apowers|100|12.98|12.98|51270|28
apowers|100|20.56|20.56|51270|46
mmonroe|3.5|40.39|1.41|75015|8
mmonroe|3.5|12.98|.45|75015|28
mmonroe|3.5|20.56|.72|75015|46
jk8x|5|12.98|.65|3826|28
jk8x|5|6.3|.32|3826|6
jk8x|5|4.46|.22|3826|7
jk8x|5|20.56|1.03|3826|46
moldy|3.5|6.64|.23|60323|1
moldy|3.5|6.3|.22|60323|6
moldy|3.5|4.46|.16|60323|7
moldy|3.5|40.39|1.41|60323|8
moldy|3.5|12.98|.45|60323|28
moldy|3.5|20.56|.72|60323|46
sp43|100|6.64|6.64|3823|1
sp43|100|6.3|6.3|3823|6
sp43|100|4.46|4.46|3823|7
sp43|100|40.39|40.39|3823|8
sp43|100|12.98|12.98|3823|28
sp43|100|20.56|20.56|3823|46
mseltzer|3.5|6.64|.23|61407|1
mseltzer|3.5|6.3|.22|61407|6
mseltzer|3.5|4.46|.16|61407|7
mseltzer|3.5|40.39|1.41|61407|8
mseltzer|3.5|12.98|.45|61407|28
mseltzer|3.5|20.56|.72|61407|46
muralik|3.5|6.64|.23|3833|1
muralik|3.5|6.3|.22|3833|6
muralik|3.5|4.46|.16|3833|7
muralik|3.5|40.39|1.41|3833|8
muralik|3.5|12.98|.45|3833|28
muralik|3.5|20.56|.72|3833|46
nancy|1|6.64|.07|53437|1
nancy|1|6.3|.06|53437|6
nancy|1|4.46|.04|53437|7
nancy|1|40.39|.4|53437|8
nancy|1|12.98|.13|53437|28
nancy|1|20.56|.21|53437|46
nobori|1|6.64|.07|2215|1
nobori|1|6.3|.06|2215|6
nobori|1|4.46|.04|2215|7
cbartzis|100|20.56|20.56|48136|46
nobori|1|40.39|.4|2215|8
nobori|1|12.98|.13|2215|28
nobori|1|20.56|.21|2215|46
dreyer|5|12.98|.65|51720|28
dreyer|5|20.56|1.03|51720|46
queenie|5|6.64|.33|9964|1
queenie|5|6.3|.32|9964|6
queenie|5|4.46|.22|9964|7
queenie|5|40.39|2.02|9964|8
queenie|5|12.98|.65|9964|28
queenie|5|20.56|1.03|9964|46
hws|5|6.64|.33|70797|1
hws|5|6.3|.32|70797|6
hws|5|4.46|.22|70797|7
hws|5|40.39|2.02|70797|8
hws|5|12.98|.65|70797|28
hws|5|20.56|1.03|70797|46
jyang|1|40.39|.4|2225|8
jyang|1|6.64|.07|2225|1
jyang|1|12.98|.13|2225|28
jyang|1|6.3|.06|2225|6
jyang|1|4.46|.04|2225|7
jyang|1|20.56|.21|2225|46
jying|100|40.39|40.39|2270|8
rehak|100|6.64|6.64|4334|1
rehak|100|6.3|6.3|4334|6
rehak|100|4.46|4.46|4334|7
rehak|100|40.39|40.39|4334|8
rehak|100|12.98|12.98|4334|28
rehak|100|20.56|20.56|4334|46
rowan|3.5|6.64|.23|58731|1
rowan|3.5|6.3|.22|58731|6
stromyer|100|6.64|6.64|16460|1
lar|12.5|40.39|5.05|3824|8
lar|12.5|6.64|.83|3824|1
lar|12.5|12.98|1.62|3824|28
lar|12.5|20.56|2.57|3824|46
stromyer|100|6.3|6.3|16460|6
stromyer|100|4.46|4.46|16460|7
stromyer|100|40.39|40.39|16460|8
stromyer|100|12.98|12.98|16460|28
stromyer|100|20.56|20.56|16460|46
rowan|3.5|4.46|.16|58731|7
rowan|3.5|40.39|1.41|58731|8
rowan|3.5|12.98|.45|58731|28
rowan|3.5|20.56|.72|58731|46
rsalgado|3.5|6.64|.23|61407|1
rsalgado|3.5|6.3|.22|61407|6
rsalgado|3.5|4.46|.16|61407|7
rsalgado|3.5|40.39|1.41|61407|8
rsalgado|3.5|12.98|.45|61407|28
rsalgado|3.5|20.56|.72|61407|46
sdavidof|100|6.64|6.64|9964|1
sdavidof|100|6.3|6.3|9964|6
sdavidof|100|4.46|4.46|9964|7
sdavidof|100|40.39|40.39|9964|8
sdavidof|100|12.98|12.98|9964|28
sdavidof|100|20.56|20.56|9964|46
sswarup|3.5|6.64|.23|2322|1
sswarup|3.5|6.3|.22|2322|6
sswarup|3.5|4.46|.16|2322|7
sswarup|3.5|40.39|1.41|2322|8
sswarup|3.5|12.98|.45|2322|28
sswarup|3.5|20.56|.72|2322|46
sub|3.5|6.64|.23|8213|1
sub|3.5|6.3|.22|8213|6
sub|3.5|4.46|.16|8213|7
sub|3.5|40.39|1.41|8213|8
sub|3.5|12.98|.45|8213|28
sub|3.5|20.56|.72|8213|46
suprnoop|3.5|6.64|.23|2684|1
suprnoop|3.5|6.3|.22|2684|6
suprnoop|3.5|4.46|.16|2684|7
suprnoop|3.5|40.39|1.41|2684|8
suprnoop|3.5|12.98|.45|2684|28
suprnoop|3.5|20.56|.72|2684|46
takuyat|3.5|6.64|.23|71937|1
takuyat|3.5|6.3|.22|71937|6
takuyat|3.5|4.46|.16|71937|7
takuyat|3.5|40.39|1.41|71937|8
takuyat|3.5|12.98|.45|71937|28
takuyat|3.5|20.56|.72|71937|46
thati|3.5|6.64|.23|48136|1
thati|3.5|6.3|.22|48136|6
thati|3.5|4.46|.16|48136|7
thati|3.5|40.39|1.41|48136|8
thati|3.5|12.98|.45|48136|28
thati|3.5|20.56|.72|48136|46
tokura|3.5|6.64|.23|2215|1
tokura|3.5|6.3|.22|2215|6
tokura|3.5|4.46|.16|2215|7
tokura|3.5|40.39|1.41|2215|8
tokura|3.5|12.98|.45|2215|28
laskin|100|40.39|40.39|3289|8
laskin|100|12.98|12.98|3289|28
laskin|100|6.3|6.3|3289|6
laskin|100|4.46|4.46|3289|7
laskin|100|20.56|20.56|3289|46
lballay|1|40.39|.4|4188|8
lballay|1|6.64|.07|4188|1
lballay|1|12.98|.13|4188|28
lballay|1|6.3|.06|4188|6
lballay|1|4.46|.04|4188|7
lballay|1|20.56|.21|4188|46
leg|5|6.64|.33|4750|1
leg|5|12.98|.65|4750|28
leg|5|6.3|.32|4750|6
leg|5|4.46|.22|4750|7
leg|5|20.56|1.03|4750|46
jmjoseph|3.5|4.46|.16|59925|7
jmjoseph|3.5|40.39|1.41|59925|8
tomoki|3.5|6.64|.23|60928|1
tomoki|3.5|6.3|.22|60928|6
tomoki|3.5|4.46|.16|60928|7
tomoki|3.5|40.39|1.41|60928|8
tomoki|3.5|12.98|.45|60928|28
tomoki|3.5|20.56|.72|60928|46
jmjoseph|3.5|12.98|.45|59925|28
jmjoseph|3.5|20.56|.72|59925|46
joev|5|6.64|.33|51720|1
joev|5|6.3|.32|51720|6
maehrlae|100|40.39|40.39|3707|8
maehrlae|100|6.64|6.64|3707|1
maehrlae|100|12.98|12.98|3707|28
maehrlae|100|6.3|6.3|3707|6
maehrlae|100|4.46|4.46|3707|7
joev|5|4.46|.22|51720|7
maehrlae|100|20.56|20.56|3707|46
magee|1|40.39|.4|3828|8
magee|1|6.64|.07|3828|1
magee|1|12.98|.13|3828|28
magee|1|6.3|.06|3828|6
magee|1|4.46|.04|3828|7
marrin|12.5|40.39|5.05|3879|8
marrin|12.5|6.64|.83|3879|1
marrin|12.5|12.98|1.62|3879|28
marrin|12.5|6.3|.79|3879|6
marrin|12.5|4.46|.56|3879|7
missy|25|6.64|1.66|4188|1
missy|25|6.3|1.58|4188|6
eairoldi|30|6.64|1.99|3967|1
eairoldi|30|6.3|1.89|3967|6
eairoldi|30|4.46|1.34|3967|7
eairoldi|30|40.39|12.12|3967|8
applyweb|100|6.3|6.3|16459|6
jvicente|60|6.3|3.78|1494|6
jvicente|60|4.46|2.68|1494|7
jvicente|60|40.39|24.23|1494|8
jvicente|60|12.98|7.79|1494|28
missy|25|4.46|1.12|4188|7
missy|25|40.39|10.1|4188|8
missy|25|12.98|3.25|4188|28
missy|25|20.56|5.14|4188|46
jvicente|60|20.56|12.34|1494|46
artigas|1|6.64|.07|59596|1
tib|30|6.64|1.99|80662|1
joev|5|40.39|2.02|51720|8
joev|5|12.98|.65|51720|28
eairoldi|30|12.98|3.89|3967|28
applyweb|100|4.46|4.46|16459|7
applyweb|100|40.39|40.39|16459|8
applyweb|100|12.98|12.98|16459|28
applyweb|100|20.56|20.56|16459|46
eairoldi|30|20.56|6.17|3967|46
applyweb|100|6.64|6.64|16459|1
jvicente|60|6.64|3.98|1494|1
joev|5|20.56|1.03|51720|46
jungmih|3.5|6.64|.23|59300|1
jungmih|3.5|6.3|.22|59300|6
jungmih|3.5|4.46|.16|59300|7
jungmih|3.5|40.39|1.41|59300|8
jungmih|3.5|12.98|.45|59300|28
yegna|3.5|6.64|.23|61407|1
yegna|3.5|6.3|.22|61407|6
yegna|3.5|4.46|.16|61407|7
yegna|3.5|40.39|1.41|61407|8
yegna|3.5|12.98|.45|61407|28
yegna|3.5|20.56|.72|61407|46
jmjoseph|3.5|6.3|.22|59925|6
jungmih|3.5|20.56|.72|59300|46
katb|3.5|6.64|.23|67450|1
katb|3.5|6.3|.22|67450|6
katb|3.5|4.46|.16|67450|7
katb|3.5|40.39|1.41|67450|8
katb|3.5|12.98|.45|67450|28
katb|3.5|20.56|.72|67450|46
kfd|3.5|6.64|.23|59925|1
kfd|3.5|6.3|.22|59925|6
kfd|3.5|4.46|.16|59925|7
kfd|3.5|40.39|1.41|59925|8
kfd|3.5|12.98|.45|59925|28
niu|2|40.39|.81|2270|8
niu|1.75|40.39|.71|19266|8
niu|1.25|40.39|.5|2280|8
niu|2|6.64|.13|2270|1
niu|1.75|6.64|.12|19266|1
niu|1.25|6.64|.08|2280|1
niu|2|12.98|.26|2270|28
niu|1.75|12.98|.23|19266|28
niu|1.25|12.98|.16|2280|28
niu|2|6.3|.13|2270|6
niu|1.75|6.3|.11|19266|6
niu|1.25|6.3|.08|2280|6
niu|2|4.46|.09|2270|7
niu|1.75|4.46|.08|19266|7
niu|1.25|4.46|.05|2280|7
niu|2|20.56|.41|2270|46
niu|1.75|20.56|.36|19266|46
niu|1.25|20.56|.26|2280|46
kfd|3.5|20.56|.72|59925|46
nkl|1|40.39|.4|2111|8
nkl|1|6.64|.07|2111|1
nkl|1|6.3|.06|2111|6
nkl|1|4.46|.04|2111|7
nkl|1|20.56|.21|2111|46
cfrieze|37.5|20.56|7.71|2793|46
cfrieze|37.5|20.56|7.71|58849|46
cfrieze|25|20.56|5.14|72389|46
ktangwon|3.5|6.64|.23|51399|1
ktangwon|3.5|6.3|.22|51399|6
ktangwon|3.5|4.46|.16|51399|7
ktangwon|3.5|40.39|1.41|51399|8
bana|100|6.64|6.64|50185|1
bana|100|6.3|6.3|50185|6
bana|100|4.46|4.46|50185|7
bana|100|40.39|40.39|50185|8
bana|100|12.98|12.98|50185|28
bana|100|20.56|20.56|50185|46
mbsat|7.21|6.64|.48|43143|1
mbsat|7.21|6.3|.45|43143|6
mbsat|7.21|4.46|.32|43143|7
mbsat|7.21|40.39|2.91|43143|8
mbsat|7.21|12.98|.94|43143|28
mbsat|7.21|20.56|1.48|43143|46
davidm|17.51|12.98|2.27|2289|28
davidm|17.51|20.56|3.6|2289|46
delaine|5|6.64|.33|16460|1
delaine|5|6.3|.32|16460|6
delaine|5|4.46|.22|16460|7
delaine|5|40.39|2.02|16460|8
delaine|5|12.98|.65|16460|28
delaine|5|20.56|1.03|16460|46
omarz|12.5|40.39|5.05|3824|8
omarz|12.5|6.64|.83|3824|1
omarz|12.5|12.98|1.62|3824|28
omarz|12.5|20.56|2.57|3824|46
onestar|50|40.39|20.2|16448|8
onestar|50|40.39|20.19|16475|8
onestar|50|6.64|3.32|16448|1
onestar|50|6.64|3.32|16475|1
onestar|50|12.98|6.49|16448|28
onestar|50|12.98|6.49|16475|28
onestar|50|6.3|3.15|16448|6
onestar|50|6.3|3.15|16475|6
onestar|50|4.46|2.23|16448|7
onestar|50|4.46|2.23|16475|7
onestar|50|20.56|10.28|16448|46
onestar|50|20.56|10.28|16475|46
onur|12.5|40.39|5.05|3824|8
onur|12.5|6.64|.83|3824|1
onur|12.5|12.98|1.62|3824|28
onur|12.5|6.3|.79|3824|6
onur|12.5|4.46|.56|3824|7
onur|12.5|20.56|2.57|3824|46
parker|25|40.39|10.1|4750|8
parker|25|6.64|1.66|4750|1
parker|25|12.98|3.25|4750|28
ktangwon|3.5|12.98|.45|51399|28
phg|1|40.39|.4|4750|8
phg|1|6.64|.07|4750|1
phg|1|12.98|.13|4750|28
phg|1|6.3|.06|4750|6
phg|1|4.46|.04|4750|7
phg|1|20.56|.21|4750|46
ktangwon|3.5|20.56|.72|51399|46
maksim|5|6.64|.33|64059|1
maksim|5|6.3|.32|64059|6
maksim|5|4.46|.22|64059|7
maksim|5|40.39|2.02|64059|8
maksim|5|12.98|.65|64059|28
photina|50|40.39|20.2|6741|8
photina|50|6.64|3.32|6741|1
photina|50|12.98|6.49|6741|28
photina|50|6.3|3.15|6741|6
photina|50|4.46|2.23|6741|7
photina|50|20.56|10.28|6741|46
maksim|5|20.56|1.03|64059|46
sison|50|6.64|3.32|3830|1
sison|50|6.3|3.15|3830|6
sison|50|4.46|2.23|3830|7
sison|50|40.39|20.2|3830|8
sison|50|12.98|6.49|3830|28
sison|50|20.56|10.28|3830|46
pierre|168.46|40.39|68.04|2261|8
pierre|168.46|6.64|11.19|2261|1
pierre|168.46|12.98|21.87|2261|28
pierre|168.46|6.3|10.61|2261|6
pierre|168.46|4.46|7.51|2261|7
pierre|168.46|20.56|34.64|2261|46
thuylinh|100|6.64|6.64|3831|1
zhuxj|2.5|6.64|.17|64434|1
zhuxj|2.5|6.64|.16|67063|1
zhuxj|2.5|6.3|.16|64434|6
zhuxj|2.5|6.3|.16|67063|6
zhuxj|2.5|4.46|.11|64434|7
zhuxj|2.5|4.46|.11|67063|7
zhuxj|2.5|40.39|1.01|64434|8
zhuxj|2.5|40.39|1.01|67063|8
zhuxj|2.5|12.98|.32|64434|28
zhuxj|2.5|12.98|.33|67063|28
zhuxj|2.5|20.56|.51|64434|46
zhuxj|2.5|20.56|.52|67063|46
jesplen|100|40.39|40.39|55924|8
jesplen|100|12.98|12.98|55924|28
jesplen|100|6.3|6.3|55924|6
jesplen|100|4.46|4.46|55924|7
jesplen|100|20.56|20.56|55924|46
sshogun|100|40.39|40.39|75840|8
sshogun|100|12.98|12.98|75840|28
sshogun|100|6.3|6.3|75840|6
sshogun|100|4.46|4.46|75840|7
sshogun|100|20.56|20.56|75840|46
cangioli|30|40.39|12.12|3966|8
cangioli|30|12.98|3.89|3966|28
cangioli|30|6.3|1.89|3966|6
cangioli|30|4.46|1.34|3966|7
cangioli|30|20.56|6.17|3966|46
bkkoh|30|40.39|12.12|3966|8
bkkoh|30|12.98|3.89|3966|28
bkkoh|30|6.3|1.89|3966|6
hbrowne|100|40.39|40.39|3824|8
hbrowne|100|6.64|6.64|3824|1
hbrowne|100|12.98|12.98|3824|28
hbrowne|100|6.3|6.3|3824|6
hbrowne|100|4.46|4.46|3824|7
hbrowne|100|20.56|20.56|3824|46
hcannon|1|40.39|.4|2111|8
bkkoh|30|4.46|1.34|3966|7
bkkoh|30|20.56|6.17|3966|46
bcrowe|30|40.39|12.12|3966|8
bcrowe|30|12.98|3.89|3966|28
mamcgrat|30|6.64|1.99|3966|1
mamcgrat|30|6.3|1.89|3966|6
mamcgrat|30|4.46|1.34|3966|7
mamcgrat|30|40.39|12.12|3966|8
mamcgrat|30|12.98|3.89|3966|28
mamcgrat|30|20.56|6.17|3966|46
bcrowe|30|6.3|1.89|3966|6
bcrowe|30|4.46|1.34|3966|7
bcrowe|30|20.56|6.17|3966|46
shiyou|100|40.39|40.39|80750|8
shiyou|100|12.98|12.98|80750|28
shiyou|100|6.3|6.3|80750|6
shiyou|100|4.46|4.46|80750|7
shiyou|100|20.56|20.56|80750|46
smarella|100|40.39|40.39|48301|8
smarella|100|12.98|12.98|48301|28
smarella|100|6.3|6.3|48301|6
smarella|100|4.46|4.46|48301|7
houser|100|6.64|6.64|2007|1
houser|100|12.98|12.98|2007|28
houser|100|6.3|6.3|2007|6
houser|100|4.46|4.46|2007|7
houser|100|20.56|20.56|2007|46
smarella|100|20.56|20.56|48301|46
edelara|60|40.39|24.23|80922|8
edelara|60|12.98|7.79|80922|28
edelara|60|6.3|3.78|80922|6
edelara|60|4.46|2.68|80922|7
edelara|60|20.56|12.34|80922|46
atalmy|100|40.39|40.39|79048|8
atalmy|100|12.98|12.98|79048|28
atalmy|100|6.3|6.3|79048|6
atalmy|100|4.46|4.46|79048|7
atalmy|100|20.56|20.56|79048|46
pm1e|100|40.39|40.39|48766|8
pm1e|100|12.98|12.98|48766|28
pm1e|100|6.3|6.3|48766|6
mnollen|12.29|12.98|1.6|3880|28
mnollen|12.29|20.56|2.53|3880|46
pm1e|100|4.46|4.46|48766|7
pm1e|100|20.56|20.56|48766|46
mhagenia|3.5|40.39|1.41|16460|8
mhagenia|3.5|12.98|.45|16460|28
mhagenia|3.5|6.3|.22|16460|6
mhagenia|3.5|4.46|.16|16460|7
mhagenia|3.5|20.56|.72|16460|46
nico|100|40.39|40.39|74043|8
nico|100|12.98|12.98|74043|28
nico|100|6.3|6.3|74043|6
nico|100|4.46|4.46|74043|7
nico|100|20.56|20.56|74043|46
mhagenia|3.5|6.64|.23|16460|1
nico|100|6.64|6.64|74043|1
axs|40|20.56|8.22|80733|46
axs|17|20.56|3.5|50187|46
axs|14|20.56|2.88|76628|46
axs|11|20.56|2.26|80099|46
axs|8|20.56|1.64|80710|46
axs|4|20.56|.82|80734|46
axs|2|20.56|.41|51760|46
axs|2|20.56|.41|75838|46
axs|2|20.56|.42|80003|46
bam|66.7|6.64|4.43|3827|1
bam|25|6.64|1.66|80641|1
siddh|1.75|6.64|.12|59009|1
siddh|1.75|6.64|.11|59010|1
siddh|1.75|6.3|.11|59009|6
siddh|1.75|6.3|.11|59010|6
siddh|1.75|4.46|.08|59009|7
siddh|1.75|4.46|.08|59010|7
